Department,Caseload,ActualValue,ForecastDate,ForecastValue,Variance,VariancePerc
ComSch_Bilingual_Education,Apr-13,95838,Nov-13,95871,-33,-0.034%
ComSch_Bilingual_Education,Apr-13,95838,Feb-14,95838,0,0.000%
ComSch_Bilingual_Education,Apr-13,95838,Jun-14,95838,0,0.000%
ComSch_Bilingual_Education,May-13,96233,Jun-11,96907,-674,-0.696%
ComSch_Bilingual_Education,May-13,96233,Nov-11,94312,1921,2.037%
ComSch_Bilingual_Education,May-13,96233,Feb-12,91004,5229,5.746%
ComSch_Bilingual_Education,May-13,96233,Jun-12,96587,-354,-0.367%
ComSch_Bilingual_Education,May-13,96233,Nov-12,94890,1343,1.415%
ComSch_Bilingual_Education,May-13,96233,Mar-13,95421,812,0.851%
ComSch_Bilingual_Education,May-13,96233,Jun-13,96078,155,0.161%
ComSch_Bilingual_Education,May-13,96233,Jun-13,96078,155,0.161%
ComSch_Bilingual_Education,May-13,96233,Nov-13,96206,27,0.028%
ComSch_Bilingual_Education,May-13,96233,Feb-14,96233,0,0.000%
ComSch_Bilingual_Education,May-13,96233,Jun-14,96233,0,0.000%
ComSch_Bilingual_Education,Jun-13,96363,Nov-12,94914,1449,1.527%
ComSch_Bilingual_Education,Jun-13,96363,Mar-13,95445,918,0.962%
ComSch_Bilingual_Education,Jun-13,96363,Jun-13,96104,259,0.269%
ComSch_Bilingual_Education,Jun-13,96363,Jun-13,96104,259,0.269%
ComSch_Bilingual_Education,Jun-13,96363,Nov-13,96340,23,0.024%
ComSch_Bilingual_Education,Jun-13,96363,Feb-14,96363,0,0.000%
ComSch_Bilingual_Education,Jun-13,96363,Jun-14,96363,0,0.000%
ComSch_Bilingual_Education,Sep-13,89607,Jun-12,86503,3104,3.588%
ComSch_Bilingual_Education,Sep-13,89607,Nov-12,85925,3682,4.285%
ComSch_Bilingual_Education,Sep-13,89607,Mar-13,87155,2452,2.813%
ComSch_Bilingual_Education,Sep-13,89607,Jun-13,85472,4135,4.838%
ComSch_Bilingual_Education,Sep-13,89607,Jun-13,97686,-8079,-8.270%
ComSch_Bilingual_Education,Sep-13,89607,Nov-13,89908,-301,-0.335%
ComSch_Bilingual_Education,Sep-13,89607,Feb-14,90029,-422,-0.469%
ComSch_Bilingual_Education,Sep-13,89607,Jun-14,89623,-16,-0.018%
ComSch_Bilingual_Education,Oct-13,100365,Jun-12,97373,2992,3.073%
ComSch_Bilingual_Education,Oct-13,100365,Nov-12,96723,3642,3.765%
ComSch_Bilingual_Education,Oct-13,100365,Mar-13,98108,2257,2.301%
ComSch_Bilingual_Education,Oct-13,100365,Jun-13,96213,4152,4.315%
ComSch_Bilingual_Education,Oct-13,100365,Jun-13,108427,-8062,-7.435%
ComSch_Bilingual_Education,Oct-13,100365,Nov-13,100993,-628,-0.622%
ComSch_Bilingual_Education,Oct-13,100365,Feb-14,101145,-780,-0.771%
ComSch_Bilingual_Education,Oct-13,100365,Jun-14,100358,7,0.007%
ComSch_Bilingual_Education,Nov-13,101514,Jun-12,98263,3251,3.308%
ComSch_Bilingual_Education,Nov-13,101514,Nov-12,97620,3894,3.989%
ComSch_Bilingual_Education,Nov-13,101514,Mar-13,99152,2362,2.382%
ComSch_Bilingual_Education,Nov-13,101514,Jun-13,97235,4279,4.401%
ComSch_Bilingual_Education,Nov-13,101514,Jun-13,109449,-7935,-7.250%
ComSch_Bilingual_Education,Nov-13,101514,Nov-13,102062,-548,-0.537%
ComSch_Bilingual_Education,Nov-13,101514,Feb-14,102268,-754,-0.737%
ComSch_Bilingual_Education,Nov-13,101514,Jun-14,101522,-8,-0.008%
ComSch_Bilingual_Education,Dec-13,101635,Jun-12,98229,3406,3.467%
ComSch_Bilingual_Education,Dec-13,101635,Nov-12,97568,4067,4.168%
ComSch_Bilingual_Education,Dec-13,101635,Mar-13,99472,2163,2.174%
ComSch_Bilingual_Education,Dec-13,101635,Jun-13,97545,4090,4.193%
ComSch_Bilingual_Education,Dec-13,101635,Jun-13,109759,-8124,-7.402%
ComSch_Bilingual_Education,Dec-13,101635,Nov-13,102393,-758,-0.740%
ComSch_Bilingual_Education,Dec-13,101635,Feb-14,102193,-558,-0.546%
ComSch_Bilingual_Education,Dec-13,101635,Jun-14,101642,-7,-0.007%
ComSch_Bilingual_Education,Jan-14,101417,Jun-12,98097,3320,3.384%
ComSch_Bilingual_Education,Jan-14,101417,Nov-12,97384,4033,4.141%
ComSch_Bilingual_Education,Jan-14,101417,Mar-13,99191,2226,2.244%
ComSch_Bilingual_Education,Jan-14,101417,Jun-13,97306,4111,4.225%
ComSch_Bilingual_Education,Jan-14,101417,Jun-13,109520,-8103,-7.399%
ComSch_Bilingual_Education,Jan-14,101417,Nov-13,102138,-721,-0.706%
ComSch_Bilingual_Education,Jan-14,101417,Feb-14,101926,-509,-0.499%
ComSch_Bilingual_Education,Jan-14,101417,Jun-14,101426,-9,-0.009%
ComSch_Bilingual_Education,Jan-14,101417,Nov-14,101417,0,0.000%
ComSch_Bilingual_Education,Feb-14,101859,Jun-12,98487,3372,3.424%
ComSch_Bilingual_Education,Feb-14,101859,Nov-12,97730,4129,4.225%
ComSch_Bilingual_Education,Feb-14,101859,Mar-13,99544,2315,2.326%
ComSch_Bilingual_Education,Feb-14,101859,Jun-13,97788,4071,4.163%
ComSch_Bilingual_Education,Feb-14,101859,Jun-13,110002,-8143,-7.403%
ComSch_Bilingual_Education,Feb-14,101859,Nov-13,102645,-786,-0.766%
ComSch_Bilingual_Education,Feb-14,101859,Feb-14,102436,-577,-0.563%
ComSch_Bilingual_Education,Feb-14,101859,Jun-14,101873,-14,-0.014%
ComSch_Bilingual_Education,Feb-14,101859,Nov-14,101859,0,0.000%
ComSch_Bilingual_Education,Mar-14,102274,Jun-12,98741,3533,3.578%
ComSch_Bilingual_Education,Mar-14,102274,Nov-12,97736,4538,4.643%
ComSch_Bilingual_Education,Mar-14,102274,Mar-13,99549,2725,2.737%
ComSch_Bilingual_Education,Mar-14,102274,Jun-13,98022,4252,4.338%
ComSch_Bilingual_Education,Mar-14,102274,Jun-13,110236,-7962,-7.223%
ComSch_Bilingual_Education,Mar-14,102274,Nov-13,102991,-717,-0.696%
ComSch_Bilingual_Education,Mar-14,102274,Feb-14,102776,-502,-0.488%
ComSch_Bilingual_Education,Mar-14,102274,Jun-14,102278,-4,-0.004%
ComSch_Bilingual_Education,Mar-14,102274,Nov-14,102274,0,0.000%
ComSch_Bilingual_Education,Apr-14,102452,Jun-12,98942,3510,3.548%
ComSch_Bilingual_Education,Apr-14,102452,Nov-12,97858,4594,4.695%
ComSch_Bilingual_Education,Apr-14,102452,Mar-13,99674,2778,2.787%
ComSch_Bilingual_Education,Apr-14,102452,Jun-13,98217,4235,4.312%
ComSch_Bilingual_Education,Apr-14,102452,Jun-13,110431,-7979,-7.225%
ComSch_Bilingual_Education,Apr-14,102452,Nov-13,103195,-743,-0.720%
ComSch_Bilingual_Education,Apr-14,102452,Feb-14,102981,-529,-0.514%
ComSch_Bilingual_Education,Apr-14,102452,Jun-14,102422,30,0.029%
ComSch_Bilingual_Education,Apr-14,102452,Nov-14,102452,0,0.000%
ComSch_Bilingual_Education,May-14,104462,Jun-12,98978,5484,5.541%
ComSch_Bilingual_Education,May-14,104462,Nov-12,97964,6498,6.633%
ComSch_Bilingual_Education,May-14,104462,Mar-13,99782,4680,4.690%
ComSch_Bilingual_Education,May-14,104462,Jun-13,98527,5935,6.024%
ComSch_Bilingual_Education,May-14,104462,Jun-13,110741,-6279,-5.670%
ComSch_Bilingual_Education,May-14,104462,Nov-13,103556,906,0.875%
ComSch_Bilingual_Education,May-14,104462,Feb-14,103406,1056,1.021%
ComSch_Bilingual_Education,May-14,104462,Jun-14,102834,1628,1.583%
ComSch_Bilingual_Education,May-14,104462,Nov-14,104462,0,0.000%
ComSch_Bilingual_Education,Jun-14,104547,Nov-12,97989,6558,6.693%
ComSch_Bilingual_Education,Jun-14,104547,Mar-13,99807,4740,4.749%
ComSch_Bilingual_Education,Jun-14,104547,Jun-13,98554,5993,6.081%
ComSch_Bilingual_Education,Jun-14,104547,Jun-13,110768,-6221,-5.616%
ComSch_Bilingual_Education,Jun-14,104547,Nov-13,103584,963,0.930%
ComSch_Bilingual_Education,Jun-14,104547,Feb-14,103434,1113,1.076%
ComSch_Bilingual_Education,Jun-14,104547,Jun-14,102862,1685,1.638%
ComSch_Bilingual_Education,Jun-14,104547,Nov-14,104547,0,0.000%
ComSch_Bilingual_Education,Sep-14,96849,Jun-12,88580,8269,9.335%
ComSch_Bilingual_Education,Sep-14,96849,Nov-12,89170,7679,8.612%
ComSch_Bilingual_Education,Sep-14,96849,Mar-13,90346,6503,7.198%
ComSch_Bilingual_Education,Sep-14,96849,Jun-13,87808,9041,10.296%
ComSch_Bilingual_Education,Sep-14,96849,Jun-13,112903,-16054,-14.219%
ComSch_Bilingual_Education,Sep-14,96849,Nov-13,93460,3389,3.626%
ComSch_Bilingual_Education,Sep-14,96849,Feb-14,93467,3382,3.618%
ComSch_Bilingual_Education,Sep-14,96849,Jun-14,93458,3391,3.628%
ComSch_Bilingual_Education,Sep-14,96849,Nov-14,95087,1762,1.853%
ComSch_Bilingual_Education,Sep-14,96849,Feb-15,96746,103,0.106%
ComSch_Bilingual_Education,Sep-14,96849,Jun-15,96839,10,0.010%
ComSch_Bilingual_Education,Oct-14,107689,Jun-12,99712,7977,8.000%
ComSch_Bilingual_Education,Oct-14,107689,Nov-12,100376,7313,7.286%
ComSch_Bilingual_Education,Oct-14,107689,Mar-13,101699,5990,5.890%
ComSch_Bilingual_Education,Oct-14,107689,Jun-13,98842,8847,8.951%
ComSch_Bilingual_Education,Oct-14,107689,Jun-13,123938,-16249,-13.111%
ComSch_Bilingual_Education,Oct-14,107689,Nov-13,104894,2795,2.665%
ComSch_Bilingual_Education,Oct-14,107689,Feb-14,104904,2785,2.655%
ComSch_Bilingual_Education,Oct-14,107689,Jun-14,104895,2794,2.664%
ComSch_Bilingual_Education,Oct-14,107689,Nov-14,107736,-47,-0.044%
ComSch_Bilingual_Education,Oct-14,107689,Feb-15,107657,32,0.030%
ComSch_Bilingual_Education,Oct-14,107689,Jun-15,107702,-13,-0.012%
ComSch_Bilingual_Education,Nov-14,108564,Jun-12,100623,7941,7.892%
ComSch_Bilingual_Education,Nov-14,108564,Nov-12,101307,7257,7.163%
ComSch_Bilingual_Education,Nov-14,108564,Mar-13,102782,5782,5.625%
ComSch_Bilingual_Education,Nov-14,108564,Jun-13,99892,8672,8.681%
ComSch_Bilingual_Education,Nov-14,108564,Jun-13,124988,-16424,-13.140%
ComSch_Bilingual_Education,Nov-14,108564,Nov-13,106004,2560,2.415%
ComSch_Bilingual_Education,Nov-14,108564,Feb-14,106001,2563,2.418%
ComSch_Bilingual_Education,Nov-14,108564,Jun-14,105991,2573,2.428%
ComSch_Bilingual_Education,Nov-14,108564,Nov-14,108982,-418,-0.384%
ComSch_Bilingual_Education,Nov-14,108564,Feb-15,108568,-4,-0.004%
ComSch_Bilingual_Education,Nov-14,108564,Jun-15,108566,-2,-0.002%
ComSch_Bilingual_Education,Dec-14,108751,Jun-12,100588,8163,8.115%
ComSch_Bilingual_Education,Dec-14,108751,Nov-12,101252,7499,7.406%
ComSch_Bilingual_Education,Dec-14,108751,Mar-13,103114,5637,5.467%
ComSch_Bilingual_Education,Dec-14,108751,Jun-13,100211,8540,8.522%
ComSch_Bilingual_Education,Dec-14,108751,Jun-13,125306,-16555,-13.212%
ComSch_Bilingual_Education,Dec-14,108751,Nov-13,106348,2403,2.260%
ComSch_Bilingual_Education,Dec-14,108751,Feb-14,106346,2405,2.261%
ComSch_Bilingual_Education,Dec-14,108751,Jun-14,106336,2415,2.271%
ComSch_Bilingual_Education,Dec-14,108751,Nov-14,109111,-360,-0.330%
ComSch_Bilingual_Education,Dec-14,108751,Feb-15,108746,5,0.005%
ComSch_Bilingual_Education,Dec-14,108751,Jun-15,108757,-6,-0.006%
ComSch_Bilingual_Education,Jan-15,108844,Jun-12,100452,8392,8.354%
ComSch_Bilingual_Education,Jan-15,108844,Nov-12,101062,7782,7.700%
ComSch_Bilingual_Education,Jan-15,108844,Mar-13,102822,6022,5.857%
ComSch_Bilingual_Education,Jan-15,108844,Jun-13,99965,8879,8.882%
ComSch_Bilingual_Education,Jan-15,108844,Jun-13,102061,6783,6.646%
ComSch_Bilingual_Education,Jan-15,108844,Nov-13,106083,2761,2.603%
ComSch_Bilingual_Education,Jan-15,108844,Feb-14,106074,2770,2.611%
ComSch_Bilingual_Education,Jan-15,108844,Jun-14,106064,2780,2.621%
ComSch_Bilingual_Education,Jan-15,108844,Nov-14,108877,-33,-0.030%
ComSch_Bilingual_Education,Jan-15,108844,Feb-15,108788,56,0.051%
ComSch_Bilingual_Education,Jan-15,108844,Jun-15,108842,2,0.002%
ComSch_Bilingual_Education,Feb-15,109525,Jun-12,100852,8673,8.600%
ComSch_Bilingual_Education,Feb-15,109525,Nov-12,101421,8104,7.990%
ComSch_Bilingual_Education,Feb-15,109525,Mar-13,103188,6337,6.141%
ComSch_Bilingual_Education,Feb-15,109525,Jun-13,100460,9065,9.023%
ComSch_Bilingual_Education,Feb-15,109525,Jun-13,125556,-16031,-12.768%
ComSch_Bilingual_Education,Feb-15,109525,Nov-13,106610,2915,2.734%
ComSch_Bilingual_Education,Feb-15,109525,Feb-14,106605,2920,2.739%
ComSch_Bilingual_Education,Feb-15,109525,Jun-14,106595,2930,2.749%
ComSch_Bilingual_Education,Feb-15,109525,Nov-14,109344,181,0.166%
ComSch_Bilingual_Education,Feb-15,109525,Feb-15,109255,270,0.247%
ComSch_Bilingual_Education,Feb-15,109525,Jun-15,109527,-2,-0.002%
ComSch_Bilingual_Education,Mar-15,109967,Jun-12,101112,8855,8.758%
ComSch_Bilingual_Education,Mar-15,109967,Nov-12,101427,8540,8.420%
ComSch_Bilingual_Education,Mar-15,109967,Mar-13,103193,6774,6.564%
ComSch_Bilingual_Education,Mar-15,109967,Jun-13,100701,9266,9.201%
ComSch_Bilingual_Education,Mar-15,109967,Jun-13,125796,-15829,-12.583%
ComSch_Bilingual_Education,Mar-15,109967,Nov-13,106969,2998,2.803%
ComSch_Bilingual_Education,Mar-15,109967,Feb-14,106958,3009,2.813%
ComSch_Bilingual_Education,Mar-15,109967,Jun-14,106949,3018,2.822%
ComSch_Bilingual_Education,Mar-15,109967,Nov-14,109798,169,0.154%
ComSch_Bilingual_Education,Mar-15,109967,Feb-15,109708,259,0.236%
ComSch_Bilingual_Education,Mar-15,109967,Jun-15,109966,1,0.001%
ComSch_Bilingual_Education,Apr-15,110320,Jun-12,101318,9002,8.885%
ComSch_Bilingual_Education,Apr-15,110320,Nov-12,101553,8767,8.633%
ComSch_Bilingual_Education,Apr-15,110320,Mar-13,103322,6998,6.773%
ComSch_Bilingual_Education,Apr-15,110320,Jun-13,100901,9419,9.335%
ComSch_Bilingual_Education,Apr-15,110320,Jun-13,125996,-15676,-12.442%
ComSch_Bilingual_Education,Apr-15,110320,Nov-13,107181,3139,2.929%
ComSch_Bilingual_Education,Apr-15,110320,Feb-14,107172,3148,2.937%
ComSch_Bilingual_Education,Apr-15,110320,Jun-14,107162,3158,2.947%
ComSch_Bilingual_Education,Apr-15,110320,Nov-14,109979,341,0.310%
ComSch_Bilingual_Education,Apr-15,110320,Feb-15,109889,431,0.392%
ComSch_Bilingual_Education,Apr-15,110320,Jun-15,110311,9,0.008%
ComSch_Bilingual_Education,May-15,110834,Jun-12,101355,9479,9.352%
ComSch_Bilingual_Education,May-15,110834,Nov-12,101664,9170,9.020%
ComSch_Bilingual_Education,May-15,110834,Mar-13,103435,7399,7.153%
ComSch_Bilingual_Education,May-15,110834,Jun-13,101220,9614,9.498%
ComSch_Bilingual_Education,May-15,110834,Jun-13,126315,-15481,-12.256%
ComSch_Bilingual_Education,May-15,110834,Nov-13,107556,3278,3.048%
ComSch_Bilingual_Education,May-15,110834,Feb-14,107614,3220,2.992%
ComSch_Bilingual_Education,May-15,110834,Jun-14,107604,3230,3.002%
ComSch_Bilingual_Education,May-15,110834,Nov-14,112142,-1308,-1.166%
ComSch_Bilingual_Education,May-15,110834,Feb-15,112050,-1216,-1.085%
ComSch_Bilingual_Education,May-15,110834,Jun-15,110831,3,0.003%
ComSch_Bilingual_Education,Jun-15,111154,Nov-12,101689,9465,9.308%
ComSch_Bilingual_Education,Jun-15,111154,Mar-13,103460,7694,7.437%
ComSch_Bilingual_Education,Jun-15,111154,Jun-13,101247,9907,9.785%
ComSch_Bilingual_Education,Jun-15,111154,Jun-13,126343,-15189,-12.022%
ComSch_Bilingual_Education,Jun-15,111154,Nov-13,107585,3569,3.317%
ComSch_Bilingual_Education,Jun-15,111154,Feb-14,107643,3511,3.262%
ComSch_Bilingual_Education,Jun-15,111154,Jun-14,107633,3521,3.271%
ComSch_Bilingual_Education,Jun-15,111154,Nov-14,112242,-1088,-0.969%
ComSch_Bilingual_Education,Jun-15,111154,Feb-15,112150,-996,-0.888%
ComSch_Bilingual_Education,Jun-15,111154,Jun-15,110930,224,0.202%
ComSch_Bilingual_Education,Sep-15,96907,Jun-14,97209,-302,-0.311%
ComSch_Bilingual_Education,Sep-15,96907,Nov-14,99584,-2677,-2.688%
ComSch_Bilingual_Education,Sep-15,96907,Feb-15,99486,-2579,-2.592%
ComSch_Bilingual_Education,Sep-15,96907,Jun-15,99481,-2574,-2.587%
ComSch_Bilingual_Education,Sep-15,96907,Nov-15,96971,-64,-0.066%
ComSch_Bilingual_Education,Sep-15,96907,Feb-16,96961,-54,-0.056%
ComSch_Bilingual_Education,Sep-15,96907,Jun-16,96907,0,0.000%
ComSch_Bilingual_Education,Sep-15,96907,Nov-16,96901,6,0.006%
ComSch_Bilingual_Education,Oct-15,110203,Jun-14,109104,1099,1.007%
ComSch_Bilingual_Education,Oct-15,110203,Nov-14,111513,-1310,-1.175%
ComSch_Bilingual_Education,Oct-15,110203,Feb-15,111402,-1199,-1.076%
ComSch_Bilingual_Education,Oct-15,110203,Jun-15,111398,-1195,-1.073%
ComSch_Bilingual_Education,Oct-15,110203,Nov-15,109978,225,0.205%
ComSch_Bilingual_Education,Oct-15,110203,Feb-16,110048,155,0.141%
ComSch_Bilingual_Education,Oct-15,110203,Jun-16,110203,0,0.000%
ComSch_Bilingual_Education,Oct-15,110203,Nov-16,110248,-45,-0.041%
ComSch_Bilingual_Education,Nov-15,111365,Jun-14,110245,1120,1.016%
ComSch_Bilingual_Education,Nov-15,111365,Nov-14,112803,-1438,-1.275%
ComSch_Bilingual_Education,Nov-15,111365,Feb-15,112691,-1326,-1.177%
ComSch_Bilingual_Education,Nov-15,111365,Jun-15,112686,-1321,-1.172%
ComSch_Bilingual_Education,Nov-15,111365,Nov-15,111053,312,0.281%
ComSch_Bilingual_Education,Nov-15,111365,Feb-16,111209,156,0.140%
ComSch_Bilingual_Education,Nov-15,111365,Jun-16,111365,0,0.000%
ComSch_Bilingual_Education,Nov-15,111365,Nov-16,111361,4,0.004%
ComSch_Bilingual_Education,Dec-15,112132,Jun-14,110604,1528,1.382%
ComSch_Bilingual_Education,Dec-15,112132,Nov-14,112936,-804,-0.712%
ComSch_Bilingual_Education,Dec-15,112132,Feb-15,112824,-692,-0.613%
ComSch_Bilingual_Education,Dec-15,112132,Jun-15,112820,-688,-0.610%
ComSch_Bilingual_Education,Dec-15,112132,Nov-15,111215,917,0.825%
ComSch_Bilingual_Education,Dec-15,112132,Feb-16,112178,-46,-0.041%
ComSch_Bilingual_Education,Dec-15,112132,Jun-16,112132,0,0.000%
ComSch_Bilingual_Education,Dec-15,112132,Nov-16,112133,-1,-0.001%
ComSch_Bilingual_Education,Jan-16,112411,Jun-14,110321,2090,1.894%
ComSch_Bilingual_Education,Jan-16,112411,Nov-14,112694,-283,-0.251%
ComSch_Bilingual_Education,Jan-16,112411,Feb-15,112582,-171,-0.152%
ComSch_Bilingual_Education,Jan-16,112411,Jun-15,112578,-167,-0.148%
ComSch_Bilingual_Education,Jan-16,112411,Nov-15,111143,1268,1.141%
ComSch_Bilingual_Education,Jan-16,112411,Feb-16,112428,-17,-0.015%
ComSch_Bilingual_Education,Jan-16,112411,Jun-16,112411,0,0.000%
ComSch_Bilingual_Education,Jan-16,112411,Nov-16,112413,-2,-0.002%
ComSch_Bilingual_Education,Feb-16,113139,Jun-14,110873,2266,2.044%
ComSch_Bilingual_Education,Feb-16,113139,Nov-14,113178,-39,-0.034%
ComSch_Bilingual_Education,Feb-16,113139,Feb-15,113065,74,0.065%
ComSch_Bilingual_Education,Feb-16,113139,Jun-15,113060,79,0.070%
ComSch_Bilingual_Education,Feb-16,113139,Nov-15,111733,1406,1.258%
ComSch_Bilingual_Education,Feb-16,113139,Feb-16,113025,114,0.101%
ComSch_Bilingual_Education,Feb-16,113139,Jun-16,113139,0,0.000%
ComSch_Bilingual_Education,Feb-16,113139,Nov-16,113137,2,0.002%
ComSch_Bilingual_Education,Mar-16,114596,Jun-14,111241,3355,3.016%
ComSch_Bilingual_Education,Mar-16,114596,Nov-14,113648,948,0.834%
ComSch_Bilingual_Education,Mar-16,114596,Feb-15,113535,1061,0.935%
ComSch_Bilingual_Education,Mar-16,114596,Jun-15,113530,1066,0.939%
ComSch_Bilingual_Education,Mar-16,114596,Nov-15,112186,2410,2.148%
ComSch_Bilingual_Education,Mar-16,114596,Feb-16,113483,1113,0.981%
ComSch_Bilingual_Education,Mar-16,114596,Jun-16,114596,0,0.000%
ComSch_Bilingual_Education,Mar-16,114596,Nov-16,114632,-36,-0.031%
ComSch_Bilingual_Education,Apr-16,115994,Jun-14,111463,4531,4.065%
ComSch_Bilingual_Education,Apr-16,115994,Nov-14,113834,2160,1.897%
ComSch_Bilingual_Education,Apr-16,115994,Feb-15,113721,2273,1.999%
ComSch_Bilingual_Education,Apr-16,115994,Jun-15,113716,2278,2.003%
ComSch_Bilingual_Education,Apr-16,115994,Nov-15,112463,3531,3.140%
ComSch_Bilingual_Education,Apr-16,115994,Feb-16,113764,2230,1.960%
ComSch_Bilingual_Education,Apr-16,115994,Jun-16,115994,0,0.000%
ComSch_Bilingual_Education,Apr-16,115994,Nov-16,115982,12,0.010%
ComSch_Bilingual_Education,May-16,116348,Jun-14,111922,4426,3.955%
ComSch_Bilingual_Education,May-16,116348,Nov-14,116073,275,0.237%
ComSch_Bilingual_Education,May-16,116348,Feb-15,115958,390,0.336%
ComSch_Bilingual_Education,May-16,116348,Jun-15,115953,395,0.341%
ComSch_Bilingual_Education,May-16,116348,Nov-15,112957,3391,3.002%
ComSch_Bilingual_Education,May-16,116348,Feb-16,114263,2085,1.825%
ComSch_Bilingual_Education,May-16,116348,Jun-16,116348,0,0.000%
ComSch_Bilingual_Education,May-16,116348,Nov-16,116353,-5,-0.004%
ComSch_Bilingual_Education,Sep-16,105285,Jun-14,101354,3931,3.878%
ComSch_Bilingual_Education,Sep-16,105285,Nov-14,102688,2597,2.529%
ComSch_Bilingual_Education,Sep-16,105285,Feb-15,102582,2703,2.635%
ComSch_Bilingual_Education,Sep-16,105285,Jun-15,102596,2689,2.621%
ComSch_Bilingual_Education,Sep-16,105285,Nov-15,103291,1994,1.930%
ComSch_Bilingual_Education,Sep-16,105285,Feb-16,103372,1913,1.851%
ComSch_Bilingual_Education,Sep-16,105285,Jun-16,103612,1673,1.615%
ComSch_Bilingual_Education,Sep-16,105285,Nov-16,108139,-2854,-2.639%
ComSch_Bilingual_Education,Sep-16,105285,Feb-17,105678,-393,-0.372%
ComSch_Bilingual_Education,Sep-16,105285,Jun-17,105395,-110,-0.104%
ComSch_Bilingual_Education,Oct-16,119251,Jun-14,113757,5494,4.830%
ComSch_Bilingual_Education,Oct-16,119251,Nov-14,114989,4262,3.706%
ComSch_Bilingual_Education,Oct-16,119251,Feb-15,114870,4381,3.814%
ComSch_Bilingual_Education,Oct-16,119251,Jun-15,114885,4366,3.800%
ComSch_Bilingual_Education,Oct-16,119251,Nov-15,115282,3969,3.443%
ComSch_Bilingual_Education,Oct-16,119251,Feb-16,115373,3878,3.361%
ComSch_Bilingual_Education,Oct-16,119251,Jun-16,115640,3611,3.123%
ComSch_Bilingual_Education,Oct-16,119251,Nov-16,119548,-297,-0.248%
ComSch_Bilingual_Education,Oct-16,119251,Feb-17,119662,-411,-0.343%
ComSch_Bilingual_Education,Oct-16,119251,Jun-17,119376,-125,-0.105%
ComSch_Bilingual_Education,Nov-16,120643,Jun-14,114947,5696,4.955%
ComSch_Bilingual_Education,Nov-16,120643,Nov-14,116319,4324,3.717%
ComSch_Bilingual_Education,Nov-16,120643,Feb-15,116198,4445,3.825%
ComSch_Bilingual_Education,Nov-16,120643,Jun-15,116214,4429,3.811%
ComSch_Bilingual_Education,Nov-16,120643,Nov-15,116409,4234,3.637%
ComSch_Bilingual_Education,Nov-16,120643,Feb-16,116500,4143,3.556%
ComSch_Bilingual_Education,Nov-16,120643,Jun-16,116770,3873,3.317%
ComSch_Bilingual_Education,Nov-16,120643,Nov-16,120717,-74,-0.061%
ComSch_Bilingual_Education,Nov-16,120643,Feb-17,120999,-356,-0.294%
ComSch_Bilingual_Education,Nov-16,120643,Jun-17,120705,-62,-0.051%
ComSch_Bilingual_Education,Dec-16,121072,Jun-14,115320,5752,4.988%
ComSch_Bilingual_Education,Dec-16,121072,Nov-14,116456,4616,3.964%
ComSch_Bilingual_Education,Dec-16,121072,Feb-15,116336,4736,4.071%
ComSch_Bilingual_Education,Dec-16,121072,Jun-15,116351,4721,4.058%
ComSch_Bilingual_Education,Dec-16,121072,Nov-15,116579,4493,3.854%
ComSch_Bilingual_Education,Dec-16,121072,Feb-16,116671,4401,3.772%
ComSch_Bilingual_Education,Dec-16,121072,Jun-16,116941,4131,3.533%
ComSch_Bilingual_Education,Dec-16,121072,Nov-16,120894,178,0.147%
ComSch_Bilingual_Education,Dec-16,121072,Feb-17,121320,-248,-0.204%
ComSch_Bilingual_Education,Dec-16,121072,Jun-17,121137,-65,-0.054%
ComSch_Bilingual_Education,Jan-17,121150,Jun-14,115026,6124,5.324%
ComSch_Bilingual_Education,Jan-17,121150,Nov-14,116207,4943,4.254%
ComSch_Bilingual_Education,Jan-17,121150,Feb-15,116086,5064,4.362%
ComSch_Bilingual_Education,Jan-17,121150,Jun-15,116102,5048,4.348%
ComSch_Bilingual_Education,Jan-17,121150,Nov-15,116504,4646,3.988%
ComSch_Bilingual_Education,Jan-17,121150,Feb-16,116595,4555,3.907%
ComSch_Bilingual_Education,Jan-17,121150,Jun-16,116866,4284,3.666%
ComSch_Bilingual_Education,Jan-17,121150,Nov-16,120816,334,0.276%
ComSch_Bilingual_Education,Jan-17,121150,Feb-17,121213,-63,-0.052%
ComSch_Bilingual_Education,Jan-17,121150,Jun-17,121172,-22,-0.018%
ComSch_Bilingual_Education,Feb-17,122236,Jun-14,115602,6634,5.739%
ComSch_Bilingual_Education,Feb-17,122236,Nov-14,116705,5531,4.739%
ComSch_Bilingual_Education,Feb-17,122236,Feb-15,116584,5652,4.848%
ComSch_Bilingual_Education,Feb-17,122236,Jun-15,116600,5636,4.834%
ComSch_Bilingual_Education,Feb-17,122236,Nov-15,117121,5115,4.367%
ComSch_Bilingual_Education,Feb-17,122236,Feb-16,117214,5022,4.284%
ComSch_Bilingual_Education,Feb-17,122236,Jun-16,117485,4751,4.044%
ComSch_Bilingual_Education,Feb-17,122236,Nov-16,121457,779,0.641%
ComSch_Bilingual_Education,Feb-17,122236,Feb-17,121856,380,0.312%
ComSch_Bilingual_Education,Feb-17,122236,Jun-17,122266,-30,-0.025%
ComSch_Bilingual_Education,Mar-17,122954,Jun-14,115985,6969,6.009%
ComSch_Bilingual_Education,Mar-17,122954,Nov-14,117190,5764,4.919%
